level_0,index,Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber,COLIsEstimated,IncomeRanking,COLRanking,CrimeRanking,PopulationRanking,CityPreference,NameOfPerson,CityChosen,StateOfCityChosen
81,2041,Stuttgart,AR,1375.0,501.2076102332607,2316.0,8.278145695364238,2693.41437584342,46156,92.08958335353113,92.1,1057,8750,14.0,T,1440.0,1000.0,1799.0,1252.0,1,Terry Anderson,Ann Arbor,MI
598,2318,Bristow,OK,2444.0,352.9827758244246,1683.0,12.09016393442623,2967.427336936829,31854,90.24236359862596,88.2,366,4425,7.0,T,2483.0,266.0,1058.5,1962.0,1,Isabel Murray,Ann Arbor,MI
283,1011,Scott City,MO,1726.0,462.9208796658779,480.0,26.61764705882353,1791.5010466086812,42273,91.3179807973046,91.2,170,4525,7.0,T,1805.0,645.0,515.5,1938.0,1,Melissa Rivera,Ann Arbor,MI
837,1427,Calexico,CA,1590.0,478.5802193963552,1516.0,13.319854159761352,2196.896902451273,52587,109.88126518544637,146.9,3017,40186,63.0,T,901.5,2516.0,2266.0,395.0,1,Kendra Powell,Ann Arbor,MI
896,1625,Wise,VA,2128.5,412.5138022151182,1027.0,17.392473118279568,2363.311500839447,38415,93.12415680086092,98.1,186,3235,5.0,T,2118.5,1359.5,568.0,2309.0,2,Carol Owens,Rochester,MN
649,1080,Texas City,TX,477.0,612.0837549558167,1792.0,11.30723819301848,1854.3982851588275,58369,95.361132406158,92.6,3896,44053,69.0,T,585.0,1810.0,2352.0,367.0,1,Johnny Shaw,Ann Arbor,MI
958,765,Effingham,IL,944.0,544.953146953124,1180.0,16.095730918499353,1511.1373200341525,50365,92.4207893496802,90.5,773,12442,19.0,T,1076.0,1132.0,1599.0,955.0,1,Johnny Clark,Ann Arbor,MI
557,606,Estherville,IA,1281.0,509.96871832182666,304.0,33.755434782608695,1316.5777607114592,46736,91.64483687116324,90.3,184,6211,10.0,T,1387.0,817.0,561.0,1593.0,2,Phillip White,Rochester,MN
732,780,St. Anthony,ID,1522.0,486.1069398978503,148.0,49.18571428571428,1529.1788646198324,45441,93.47943069800422,97.1,70,3443,5.0,T,1517.0,1443.0,145.5,2235.0,1,Shannon Kirby,Ann Arbor,MI
10,1332,Rockdale,TX,1731.0,462.2364219353095,1201.0,15.89516129032258,2106.836965690511,42411,91.75174864505912,92.6,372,5913,9.0,T,1792.0,861.0,1065.5,1635.0,1,Nicole Oconnor,Ann Arbor,MI
205,924,Huntington,IN,1533.0,485.3243681405528,715.0,21.51472471190781,1691.5419001609152,44425,91.53671836056306,91.1,781,16803,26.0,T,1604.0,762.0,1609.0,756.0,2,Anne Dawson,Rochester,MN
201,2452,Okeechobee,FL,1913.0,440.93428637711946,2505.0,7.171912832929782,3151.91909794652,41600,94.34512417213256,101.5,826,5924,9.0,T,1864.5,1640.0,1650.0,1633.0,2,Sherry Romero,Rochester,MN
515,2558,Philadelphia,MS,2419.0,358.29609819528065,2311.0,8.295833333333333,3345.4868106151607,31997,89.3032331671131,85.1,960,7964,12.0,T,2476.0,170.0,1741.0,1332.0,2,Kayla Lawrence,Rochester,MN
687,1072,Dalton,GA,1022.0,538.0583613916948,1537.0,13.12063492063492,1845.766236553264,47941,89.1,89.8,2520,33064,52.0,F,1282.5,155.0,2199.0,450.0,2,David Leonard,Rochester,MN
921,1468,Pottstown,PA,176.0,718.3177574292555,2226.0,8.71492295214923,2232.946931747372,74129,103.19806135002962,100.5,2466,21491,34.0,T,200.0,2320.0,2192.0,628.0,2,Robin Barrett,Rochester,MN
97,982,Quincy,IL,835.0,557.2164948453609,1557.0,12.955482815057284,1766.769368084018,48645,87.3,90.5,3055,39579,62.0,F,1219.0,89.0,2272.0,398.0,2,James Summers,Rochester,MN
69,1508,Bellingham,WA,1160.0,523.584229390681,1948.0,10.30205688166582,2267.2238530855307,58432,111.6,112.8,7876,81139,127.0,F,582.0,2545.0,2527.0,220.0,1,Kimberly Bowers,Ann Arbor,MI
38,745,Aztec,NM,927.0,546.4437081436994,1168.0,16.179138321995463,1491.158274630832,50541,92.49077123001504,90.6,441,7135,11.0,T,1060.0,1157.0,1190.0,1447.0,2,Frances Robertson,Rochester,MN
292,1502,Lake Charles,LA,1112.0,528.8814317673377,1969.0,10.154879773691654,2261.3060385538265,47282,89.4,92.8,7070,71795,112.0,F,1340.0,176.5,2499.0,242.0,1,Laura Barnes,Ann Arbor,MI
716,1777,Lockport,NY,1866.0,446.7771904307481,1664.0,12.227272727272728,2500.170394193164,48222,107.93299441609378,143.7,1650,20175,32.0,T,1264.0,2451.0,2043.0,660.0,1,Brian Guzman,Ann Arbor,MI
788,471,Attica,IN,924.0,546.5879831571282,668.0,22.33793103448276,1140.175425099138,50650,92.66577671071776,91.1,145,3239,5.0,T,1053.0,1212.0,426.0,2305.0,2,Veronica Kennedy,Rochester,MN
969,1365,La Grande,OR,1911.0,441.31135544832256,951.0,18.1294964028777,2134.554286027882,45267,102.5738391753229,127.5,695,12600,20.0,T,1533.5,2301.0,1524.0,946.0,2,Richard Hunter,Rochester,MN
802,1426,Newark,OH,1009.0,538.8432270805177,1951.0,10.255029201817004,2196.4703503575915,50164,93.09572335499382,92.9,4623,47409,74.0,T,1098.0,1346.0,2388.0,354.0,2,Amber Williams MD,Rochester,MN
476,2554,St. Pauls,NC,2447.0,352.6988828347456,2269.0,8.518828451882845,3337.090049728955,32679,92.65410691791588,96.4,239,2036,3.0,T,2437.0,1207.0,727.0,2660.5,2,Angela Baker,Rochester,MN
562,1307,Bluffton,IN,1190.0,520.1323583324587,1715.0,11.865284974093264,2087.4206571747823,47900,92.09194396896804,91.1,772,9160,14.0,T,1286.0,1001.0,1597.0,1194.0,2,Lindsay Wright,Rochester,MN
728,210,Firestone,CO,50.5,803.1607267406193,692.0,21.94418604651163,693.8402193588953,91171,113.51526159650442,105.8,430,9436,15.0,T,51.5,2575.5,1173.0,1168.0,1,Alyssa Zimmerman,Ann Arbor,MI
662,856,Junction City,KS,1023.0,538.0160579865144,1251.0,15.478197674418604,1616.0228958774069,48983,91.04375096779692,86.9,1376,21298,33.0,T,1194.0,511.0,1948.0,632.0,2,Lisa Bennett,Rochester,MN
392,1124,Boonville,IN,1648.0,471.6102418257482,948.0,18.15608465608465,1901.2122448585271,43093,91.37418185231463,91.1,378,6863,11.0,T,1724.0,677.0,1077.5,1480.0,1,Blake Maxwell,Green Bay,WI
327,1224,Marshalltown,IA,848.0,555.9736716426346,1825.0,11.12863247863248,2012.3938481321195,51498,92.62668832473344,90.3,2340,26041,41.0,T,992.0,1196.0,2172.0,537.0,1,Ashley Fernandez,Green Bay,WI
440,2714,Mullins,SC,2686.0,268.711368803072,2637.0,5.853503184713376,3764.0888671762254,25000,93.03662927012785,94.8,785,4595,7.0,T,2686.0,1324.0,1613.0,1918.5,1,Jennifer Brooks,Green Bay,WI
916,1371,Brush,CO,2058.0,422.4194757239953,582.0,24.26363636363636,2138.7117617855847,40357,95.5377351643911,105.8,220,5338,8.0,T,1965.0,1843.0,664.0,1746.0,2,Kara Schroeder,Rochester,MN
875,1432,Slippery Rock,PA,2205.0,399.4445508741886,65.0,77.8157894736842,2205.957841845578,37474,93.81527402986912,100.5,38,2957,5.0,T,2176.0,1511.0,54.0,2412.0,2,Tom Turner,Rochester,MN
99,225,Grove City,PA,663.0,581.4378320430673,303.0,33.78854625550661,728.9567888427955,56449,97.08518587730772,100.5,227,7670,12.0,T,678.0,2019.0,687.5,1372.0,1,Veronica Young,Green Bay,WI
973,2705,Rockingham,NC,2533.5,330.7627970310546,2708.0,4.367867867867868,3708.353576723773,30691,92.78854900092796,96.4,1998,8727,14.0,T,2536.5,1250.5,2120.0,1254.0,2,Rodney White,Rochester,MN
261,997,Shawano,WI,1421.0,495.52903452260347,1065.0,17.133204633204635,1775.8001013627631,46137,93.10655236266578,95.5,518,8875,14.0,T,1443.0,1353.0,1309.0,1232.0,1,Jason Bush,Green Bay,WI
609,1375,Jacksonville,FL,527.0,602.4545454545455,2076.0,9.575758281422832,2141.8461662780546,59643,99.0,101.5,85885,822414,1286.0,F,532.0,2139.0,2711.0,13.0,2,Joe Johnson MD,Rochester,MN
139,1095,Kodiak,AK,235.0,687.1501191223656,1857.0,10.936643835616438,1871.810353641629,83893,122.08831471520212,125.7,584,6387,10.0,T,94.0,2626.0,1404.0,1561.0,1,Gail Orr,Green Bay,WI
864,267,Dalhart,TX,486.0,610.4592634036674,651.0,22.83279742765273,812.4019940891332,58172,95.29218981076164,92.6,311,7101,11.0,T,596.0,1802.0,940.0,1454.0,1,Abigail Green,Green Bay,WI
961,2394,Nacogdoches,TX,2237.0,393.7946428571429,2065.0,9.620391705069125,3044.4037183001865,35284,89.6,92.6,3472,33402,52.0,F,2294.5,192.0,2313.0,447.0,2,Thomas Duncan,Rochester,MN
93,286,Litchfield,MN,620.0,587.3953580944639,566.0,24.45522388059701,839.4974687275716,56968,96.9840827220812,99.6,268,6554,10.0,T,649.0,2005.0,812.0,1527.0,2,Brenda Hall,Rochester,MN
353,415,Laurel,MT,630.0,586.7214040908214,851.0,19.324858757062145,1058.820570257303,57149,97.4039801540181,100.8,354,6841,11.0,T,643.0,2049.0,1031.5,1483.0,1,Angela Greene,Green Bay,WI
567,825,Cedar City,UT,1146.0,525.2905925144405,1084.0,16.979710144927537,1577.4574479205453,50270,95.6994104146612,101.5,1725,29290,46.0,T,1086.0,1860.0,2058.0,488.0,2,Mr. Jerome Paul,Rochester,MN
17,2115,Borger,TX,1270.0,511.2326885478802,2437.0,7.612332112332112,2748.066411133472,47250,92.42366745798324,92.6,1638,12469,19.0,T,1341.0,1134.0,2041.0,952.0,1,Sean Davis,Green Bay,WI
286,456,Spirit Lake,IA,613.0,589.16508922293,936.0,18.25,1118.8677312354664,55160,93.62401304658498,90.3,256,4672,7.0,T,745.0,1474.0,775.5,1900.0,2,Colton Jones DVM,Rochester,MN
526,414,Valentine,NE,794.0,563.5931933228442,698.0,21.810344827586206,1057.184941247273,52974,93.9933282154719,93.6,116,2530,4.0,T,870.0,1553.0,294.5,2559.0,2,John Aguilar,Rochester,MN
461,734,Newport,NH,749.0,569.5589790668644,1272.0,15.2688679245283,1476.1385436333542,57575,101.08698504644394,112.6,424,6474,10.0,T,624.0,2241.0,1162.0,1543.5,1,Anthony Rivera,Green Bay,WI
105,2323,Roanoke Rapids,NC,1926.0,439.5186522262335,2268.0,8.52061310782241,2975.449545866977,36524,83.1,96.4,1892,16121,25.0,F,2230.0,11.0,2103.5,778.0,2,Darlene Mcconnell,Rochester,MN
654,955,Leavenworth,KS,221.0,693.0006015506544,1714.0,11.866173503698722,1728.1889364302735,63731,91.96384513577024,86.9,2974,35290,55.0,T,413.0,957.0,2260.0,435.0,1,Christopher Anderson,Green Bay,WI
24,1601,Kokomo,IN,853.0,555.2414605418138,2185.0,8.967614533965245,2345.5988574349194,47140,84.9,91.1,5064,45412,71.0,F,1352.0,25.5,2422.5,361.0,2,April Hull,Rochester,MN
0,2012,Holdenville,OK,2412.0,359.73045421187754,1165.0,16.201149425287355,2678.6132606257293,32450,90.2064298978904,88.2,348,5638,9.0,T,2453.0,259.0,1017.5,1687.0,1,Lawrence Spencer,Green Bay,WI
868,326,Weatherford,TX,131.0,740.6516435954445,884.0,18.89593062041361,893.6537360745492,72525,97.92052799333864,92.6,1499,28325,44.0,T,224.0,2090.0,2006.0,502.0,2,Anthony Moore,Rochester,MN
108,1182,Gillespie,IL,1756.0,459.9585765981908,865.0,19.180124223602483,1957.4884418560432,41889,91.07124452338078,90.5,161,3088,5.0,T,1838.0,524.0,475.0,2366.5,1,Barry Mccarthy,Green Bay,WI
558,2380,Wapato,WA,1826.0,451.6611745318759,2413.0,7.758913412563667,3026.027924524161,44275,98.02702223827146,112.8,589,4570,7.0,T,1618.0,2096.0,1410.0,1922.0,1,Alyssa Peterson,Green Bay,WI
95,1020,Rushville,IL,1775.0,456.9057446359919,319.0,32.87777777777778,1803.4372736527323,41599,91.04503606786808,90.5,90,2959,5.0,T,1866.0,512.0,210.5,2411.0,2,Stephen Li,Rochester,MN
930,491,Tuttle,OK,20.0,858.4483185869348,1170.0,16.165413533834588,1170.1709276853533,86467,100.72475899577816,88.2,399,6450,10.0,T,72.0,2234.0,1111.0,1549.0,1,Christian Arnold,Green Bay,WI
616,472,Willard,MO,438.0,618.8258233489132,1053.0,17.183673469387756,1140.4617485913327,58860,95.11561699456246,91.2,196,3368,5.0,T,564.0,1778.0,592.5,2255.0,2,Daniel Boyd,Rochester,MN
884,103,Bayfield,CO,476.0,613.0056522293359,40.0,96.0909090909091,477.6777156200611,61641,100.55535340633212,105.8,22,2114,3.0,T,469.0,2224.0,25.0,2652.5,1,Ashley Gonzalez,Green Bay,WI
68,1755,Gainesville,TX,1574.0,480.2089025598476,1924.0,10.446687697160884,2485.810129515125,44156,91.95164805279076,92.6,1585,16558,26.0,T,1627.0,950.0,2031.0,763.0,2,Jessica Smith,Rochester,MN
156,979,Fairmont,MN,1456.0,492.54040764953794,996.0,17.687830687830687,1764.0725608659072,46493,94.3942857843282,99.6,567,10029,16.0,T,1408.0,1650.0,1380.0,1125.0,2,Erica Mathis,Rochester,MN
301,1683,Willows,CA,2096.0,416.9659333791405,1213.0,15.82233502538071,2421.690525232322,45192,108.3829550144751,146.9,394,6234,10.0,T,1539.0,2478.0,1101.5,1590.0,2,Gerald Castro,Rochester,MN
445,291,Stewartstown,PA,41.0,810.6488701571881,843.0,19.39047619047619,843.9964454901454,88333,108.96579672389092,100.5,105,2036,3.0,T,60.0,2497.0,253.5,2660.5,1,Brandy Ochoa,Green Bay,WI
342,2499,Jesup,GA,2000.0,430.9822576503436,2540.0,6.917063222297757,3232.893440866865,39074,90.66266489257843,89.8,1471,10175,16.0,T,2058.5,345.0,1996.5,1111.0,1,Katherine Clark,Green Bay,WI
152,340,Lawrenceburg,KY,915.0,547.7515710749328,85.0,66.3961038961039,918.9396062854186,51302,93.65924756605006,93.9,154,10225,16.0,T,1010.0,1482.0,452.5,1106.0,2,Margaret Howard,Rochester,MN
747,1947,Page,AZ,328.0,649.2693600634612,2607.0,6.270814272644099,2627.552663601626,68348,105.26909816492724,107.0,1093,6854,11.0,T,301.0,2369.0,1821.0,1481.0,2,Taylor Lee,Rochester,MN
179,669,Siloam Springs,AR,1198.0,518.9417645304931,713.0,21.540730337078653,1394.1208699391889,47951,92.40150490370176,92.1,712,15337,24.0,T,1281.0,1127.0,1539.5,807.0,2,Kathy Dixon,Rochester,MN
928,1284,Concordia,KS,1595.0,478.0048044291042,1303.0,15.017699115044248,2059.571314618652,43074,90.1120649852978,86.9,339,5091,8.0,T,1725.0,237.0,1000.5,1811.5,1,Kelly Robinson,Green Bay,WI
361,1067,Perryville,MO,1173.0,522.1645588971741,1421.0,14.16089965397924,1842.5987083464483,48125,92.16443203583432,91.2,578,8185,13.0,T,1270.0,1041.0,1392.0,1314.0,2,Ashley Riddle,Rochester,MN
745,1871,Spearman,TX,2564.0,322.0351725188231,102.0,60.04,2566.028059082753,29548,91.75395274027996,92.6,50,3002,5.0,T,2575.0,863.0,82.5,2398.5,2,Natalie Lee,Rochester,MN
534,1729,Rushville,IN,1012.0,538.5674454226001,2249.0,8.615273775216139,2466.2005190170566,49805,92.476811257909,91.1,694,5979,9.0,T,1131.0,1150.0,1523.0,1624.0,2,Brett Adkins,Rochester,MN
439,1199,Columbus,TX,868.0,553.8352114433054,1776.0,11.402366863905325,1976.765034089788,51711,93.36892803409904,92.6,338,3854,6.0,T,972.0,1423.0,997.5,2110.0,1,Amy Anderson,Green Bay,WI
644,37,Story City,IA,124.0,747.7763976715465,252.0,37.369565217391305,280.8558349046713,72083,96.39646320003504,90.3,92,3438,5.0,T,234.0,1951.0,215.0,2237.0,2,Joshua Copeland,Rochester,MN
636,2454,Smithville,TN,2294.0,381.2208149778954,2166.0,9.07520325203252,3154.9947702016875,34563,90.66398958830224,90.0,492,4465,7.0,T,2334.0,346.0,1270.5,1951.0,1,Ronald Strong,Green Bay,WI
751,1617,Dyer,TN,2337.0,372.15750716420047,298.0,34.22857142857143,2355.922961389018,33750,90.6874088263631,90.0,70,2396,4.0,T,2379.5,364.0,145.5,2595.0,2,John Pope,Rochester,MN
803,2665,Plymouth,NC,2685.0,270.0727719273788,2393.0,7.85,3596.619801980743,25245,93.47480614146563,96.4,480,3768,6.0,T,2683.0,1441.0,1251.5,2133.0,2,Morgan Martin,Rochester,MN
856,1798,Cleveland,OH,402.0,626.1555555555556,2483.0,7.307753001715266,2515.331588478942,56354,90.0,92.9,58300,426042,666.0,F,685.0,228.5,2694.0,41.0,2,Luis Johnson,Rochester,MN
391,1094,Blackwell,OK,1744.0,460.7028204174996,679.0,22.20245398773006,1871.5172988781053,41628,90.35759746874513,88.2,326,7238,11.0,T,1860.0,286.0,977.0,1429.0,2,Sharon Davis,Rochester,MN
907,358,Toledo,OH,649.0,584.1371428571429,717.0,21.495982021247617,967.1039240950272,51112,87.5,92.9,14684,315647,494.0,F,1023.0,95.0,2609.0,56.0,2,Jordan Ortiz,Rochester,MN
533,1876,Lincolnton,NC,1541.0,483.7133223120351,2061.0,9.647110332749564,2573.402805625268,45091,93.21843728528232,96.4,1142,11017,17.0,T,1549.0,1388.0,1846.5,1041.0,2,Cassandra Stewart,Rochester,MN
168,124,Midland,MI,115.0,751.3103448275862,519.0,25.665394402035624,531.5881864752075,65364,87.0,91.4,1572,40346,63.0,F,369.0,76.5,2028.0,394.0,1,Jordan Hayes,Green Bay,WI
387,533,Marshfield,WI,806.0,561.5256402846285,921.0,18.46810598626104,1223.877853382436,53122,94.60298192807954,95.5,1019,18819,29.0,T,861.0,1698.0,1777.0,686.0,1,Rebecca Donaldson,Green Bay,WI
106,1814,New Bern,NC,671.0,580.2993348115299,2436.0,7.614120667522465,2526.7245595830186,52343,90.2,96.4,3895,29657,46.0,F,921.0,258.0,2351.0,486.0,2,Madeline Miller,Rochester,MN
569,938,Navasota,TX,741.0,570.2166232534387,1532.0,13.164948453608249,1701.7946409599483,53508,93.83802193402175,92.6,582,7662,12.0,T,843.0,1517.0,1398.0,1374.0,1,David Johnson,Green Bay,WI
697,1344,Shelby,OH,1276.0,510.45997827428937,1690.0,12.035340314136125,2117.6109179922546,47222,92.50872156450596,92.9,764,9195,14.0,T,1345.0,1162.0,1589.0,1187.0,1,Susan Ford,Green Bay,WI
832,341,Nappanee,IN,688.0,578.2598468642286,615.0,23.535714285714285,922.8049631422666,54098,93.55309778702625,91.1,308,7249,11.0,T,808.0,1459.0,933.5,1425.0,2,Jennifer Chandler,Rochester,MN
877,213,Rogers,AR,572.5,595.5027434557692,411.0,28.99763928234184,704.753325639546,56282,94.51173922959488,92.1,2118,61417,96.0,T,687.0,1680.5,2141.0,284.0,2,John Weber,Rochester,MN
52,2522,Zanesville,OH,2099.0,416.76940639269407,2519.0,7.02665910380034,3278.8964607013745,36509,87.6,92.9,3526,24776,39.0,F,2232.0,98.0,2318.0,565.0,1,Melvin Johnson,Green Bay,WI
399,1358,Juneau,AK,216.0,694.6372647496605,2117.0,9.332730560578662,2127.9908364464354,85204,122.65970215506157,125.7,3318,30966,48.0,T,83.0,2631.0,2298.0,469.0,2,Janet Fox,Rochester,MN
312,1603,Winchester,KY,920.0,547.1672564679172,2158.0,9.105434782608697,2345.924977487558,51239,93.64412689962262,93.9,1840,16754,26.0,T,1016.0,1479.0,2088.0,758.0,1,Mckenzie Burgess,Green Bay,WI
848,1982,Donalsonville,GA,2521.0,333.8964757124908,829.0,19.613636363636363,2653.805192548993,30331,90.83953322741029,89.8,132,2589,4.0,T,2553.0,421.0,369.0,2543.0,1,Stacy Valencia,Green Bay,WI
790,1211,Bonham,TX,1549.0,483.10277697007785,1249.0,15.533136966126657,1989.8246153869943,44440,91.9887074107059,92.6,679,10547,16.0,T,1601.5,967.0,1508.5,1070.0,2,Gloria Reed,Rochester,MN
290,2598,Lawrenceburg,TN,2326.0,374.62499236152354,2509.0,7.099869451697128,3421.3092523184746,33971,90.68001519561471,90.0,1532,10877,17.0,T,2364.0,360.0,2018.0,1051.0,2,John Palmer,Rochester,MN
720,534,Oshkosh,WI,522.0,603.370786516854,1107.0,16.743243243243242,1223.900731268676,53700,89.0,95.5,3848,64428,101.0,F,833.5,151.0,2346.0,266.0,2,Amanda Rodriguez,Rochester,MN
180,1239,Sturgis,MI,1639.0,472.1090676548876,1187.0,16.048706240487064,2023.6822873168603,43186,91.474625163457,91.4,657,10544,16.0,T,1713.0,726.0,1484.0,1071.5,2,Lauren Bennett,Rochester,MN
684,2225,Ellensburg,WA,1928.0,439.28260057562886,2094.0,9.472746896923908,2846.4047498555087,42994,97.87321406234015,112.8,1853,17553,27.0,T,1733.0,2084.0,2091.0,721.0,1,Kevin Reyes,Green Bay,WI
404,379,Orem,UT,185.0,710.5857701837399,983.0,17.841754051477597,1000.2569669839846,73639,103.6314025553295,101.5,5245,93580,146.0,T,205.5,2331.0,2431.0,188.0,2,Christina Moore,Rochester,MN
216,1763,Trenton,MO,2116.0,414.0905806563743,1315.0,14.93718592964824,2491.321135462066,37695,91.0308076562614,91.2,398,5945,9.0,T,2167.0,505.0,1108.5,1630.0,1,Joseph Dean,Green Bay,WI
204,238,Holly,MI,433.0,620.8232778460845,619.0,23.406015037593985,755.4137938904743,59153,95.28154325209648,91.4,266,6226,10.0,T,551.0,1801.0,805.0,1591.0,2,Marc Scott,Rochester,MN
306,1445,Reading,PA,550.0,598.6666666666666,2148.0,9.156070665016316,2217.296552110249,57472,96.0,100.5,8887,81370,127.0,F,626.0,1902.0,2550.0,218.0,2,Donna Mcdonald,Rochester,MN
924,2037,Junction,TX,2024.0,426.7046982264127,1773.0,11.429824561403509,2690.744320815339,39044,91.501218904515,92.6,228,2606,4.0,T,2065.0,744.0,691.5,2537.0,2,Jay Walsh,Rochester,MN
826,2602,Eloy,AZ,2554.0,325.7771385157749,2288.0,8.401954397394137,3428.973607364163,31250,95.92447199448527,107.0,1535,12897,20.0,T,2508.5,1894.0,2019.0,924.0,1,Travis Banks,Green Bay,WI
20,2585,Nashville,AR,2640.0,295.35429227128134,2131.0,9.26526717557252,3392.751243460092,27141,91.8930271548962,92.1,524,4855,8.0,T,2641.0,926.0,1322.5,1859.5,2,Mark Johnson,Rochester,MN
547,412,Plymouth,WI,674.0,579.8298704951504,811.0,19.866666666666667,1054.5126836600875,55197,95.19516466591152,95.5,420,8344,13.0,T,742.0,1788.0,1150.5,1292.0,1,Isaiah Collins,Green Bay,WI
601,2226,Hohenwald,TN,2488.0,343.3248810434502,1387.0,14.424242424242424,2848.4931104006555,31184,90.8294205337639,90.0,264,3808,6.0,T,2515.0,412.0,799.5,2119.0,1,Melissa Brown,Green Bay,WI
554,900,Flora,IL,1210.0,516.9266957218377,1147.0,16.29432624113475,1667.245932668603,47471,91.83313687003798,90.5,282,4595,7.0,T,1320.0,902.0,865.5,1918.5,2,Brian Turner,Rochester,MN
645,2372,Albany,GA,1523.0,486.00229095074457,2604.0,6.332610769097373,3016.677808450879,42428,87.3,89.8,11533,73034,114.0,F,1789.5,89.0,2586.0,239.0,1,Jonathan Jordan,Green Bay,WI
520,35,Decorah,IA,256.0,680.5828138724704,103.0,60.0,275.94383486499567,64028,94.07819106639644,90.3,130,7800,12.0,T,407.0,1569.0,354.0,1356.0,2,Amanda Harmon,Rochester,MN
753,1660,Binghamton,NY,1101.0,530.0214362272241,2128.0,9.274659863945578,2395.951794172829,49451,93.3,143.7,4704,43628,68.0,F,1159.0,1408.5,2396.0,369.0,2,Mr. Thomas Miller,Rochester,MN
538,1086,Olney,TX,1620.0,474.7743475868246,918.0,18.48,1862.0214821532,43625,91.88575630030655,92.6,175,3234,5.0,T,1673.0,923.0,532.0,2310.0,1,Brittney Travis,Green Bay,WI
279,733,Placerville,CA,912.0,548.1924044730497,1159.0,16.224358974358974,1474.7965961447023,61952,113.01141623724502,146.9,624,10124,16.0,T,458.0,2570.0,1439.5,1117.0,2,Mrs. Judith Trevino,Rochester,MN
446,1221,San Francisco,CA,679.0,579.1825307950728,1884.0,10.717386750458235,2002.6225305833348,103442,178.6,146.9,76380,818594,1280.0,F,24.5,2723.0,2707.0,14.0,1,Ralph Hebert,Green Bay,WI
402,1949,Slaton,TX,2193.0,401.4458915540168,1452.0,13.936018957345972,2630.12414155682,36705,91.43199811539516,92.6,422,5881,9.0,T,2220.0,706.0,1156.5,1643.0,2,Kristin Mcneil,Rochester,MN
98,474,Hugoton,KS,1141.0,525.6586552915833,33.0,115.2,1141.4771132177816,47730,90.80036925012512,86.9,30,3456,5.0,T,1296.0,408.0,39.0,2233.5,1,Christopher Mueller,Green Bay,WI
922,2178,Dexter,MO,2149.0,409.9677753553498,1797.0,11.267669172932331,2801.3229017733747,37316,91.02178815799712,91.2,665,7493,12.0,T,2185.0,498.0,1491.5,1389.0,2,Maria Reynolds,Rochester,MN
23,546,Arcola,IL,1232.0,515.2066562170173,41.0,95.89285714285714,1232.6820352386094,47297,91.80199717776428,90.5,28,2685,4.0,T,1339.0,880.0,34.0,2503.5,2,Rebecca Thomas,Rochester,MN
309,330,Greenbrier,AR,897.0,550.443368568139,6.0,2373.0,897.0200666651778,51250,93.10676252366513,92.1,2,4746,7.0,T,1014.5,1354.0,6.0,1881.0,1,Katelyn Mcguire,Green Bay,WI
311,698,Shippensburg,PA,1399.0,497.73886851047024,323.0,32.61046511627907,1435.8029112660274,47176,94.78062290208229,100.5,172,5609,9.0,T,1350.0,1726.0,524.0,1691.5,2,Stephanie Wheeler,Rochester,MN
